'2021-05-04 01:20:01',35.4043,21.738,7.34258,'sth201e47f01'
'2021-05-04 01:30:01',35.1512,25.3642,7.01141,'sth40166364a'
'2021-05-04 01:40:01',35.545,23.2162,7.18582,'sth201e5dd85'
'2021-05-04 01:50:01',34.9631,23.6417,7.12523,'sth2018ef6f1'
'2021-05-04 02:00:01',34.8986,23.2291,7.33822,'sth4014dad60'
'2021-05-04 02:10:01',35.0074,23.6859,7.23859,'sth4015ab1b1'
'2021-05-04 02:20:01',38.984,24.1982,7.31354,'sth2013be3ac'
'2021-05-04 02:30:01',35.6731,27.7215,7.04899,'sth2017e9ae7'
'2021-05-04 02:40:01',34.9494,26.2668,7.19597,'sth401313af8'
'2021-05-04 02:50:01',34.9674,24.47,7.40613,'sth4011f51ba'
'2021-05-04 03:00:01',36.0968,25.1403,7.27677,'sth201f6efa2'
'2021-05-04 03:10:01',34.9927,25.5564,7.08447,'sth4012076e8'
'2021-05-04 03:20:01',34.9595,24.9574,7.23,'sth401577b5e'
'2021-05-04 03:30:01',38.3892,23.5379,7.18978,'sth20127d77a'
'2021-05-04 03:40:01',34.9611,25.7358,7.2736,'sth201eed547'
'2021-05-04 03:50:01',34.9282,23.6705,7.21978,'sth2013b0624'
'2021-05-04 04:00:02',34.881,25.7031,7.44643,'sth401122398'
'2021-05-04 04:10:01',34.9332,27.0918,6.97044,'sth401eb6fb5'
'2021-05-04 04:20:01',34.9547,28.456,7.26675,'sth40131abd4'
'2021-05-04 04:30:01',34.8676,28.2535,7.41154,'sth201c95fa6'
'2021-05-04 04:40:01',34.6537,25.4556,7.09223,'sth201125926'
'2021-05-04 04:50:01',34.9512,22.3868,6.89438,'sth401173cdf'
'2021-05-04 05:00:01',38.5891,12.7052,7.07989,'sth201a12574'
'2021-05-04 05:10:01',34.9777,27.3744,7.4737,'sth401b0e2d1'
'2021-05-04 05:20:01',35.554,20.8154,7.63219,'sth201f78f33'
'2021-05-04 05:30:01',41.7392,23.862,6.94393,'sth201fbff6c'
'2021-05-04 05:40:01',34.8795,16.4986,7.06028,'sth4010a1463'
'2021-05-04 05:50:01',36.9628,15.4397,7.04897,'sth2018192a9'
'2021-05-04 06:00:01',40.0605,19.9694,7.38291,'sth2015be60a'
'2021-05-04 06:10:01',35.256,12.4681,6.7101,'sth401e781fb'
'2021-05-04 06:20:01',34.5915,17.9421,7.15609,'sth401c65c79'
'2021-05-04 06:30:01',48.2587,20.029,6.92341,'sth2012f7ad3'
'2021-05-04 06:40:01',40.9841,16.4516,6.89813,'sth201114735'
'2021-05-04 06:50:01',37.5506,10.4391,7.05315,'sth401aa8933'
'2021-05-04 07:00:01',36.7008,18.6688,6.94633,'sth4013ab1b2'
'2021-05-04 07:10:01',43.4689,3.12464,5.91025,'sth201a450e8'
'2021-05-04 07:20:01',36.569,13.2384,6.28099,'sth201fc509b'
'2021-05-04 07:30:01',34.9329,13.1518,7.15517,'sth4010145e1'
'2021-05-04 07:40:01',34.9623,13.4929,6.8869,'sth401378eaf'
'2021-05-04 07:50:01',45.0815,11.9908,6.86946,'sth20137a982'
'2021-05-04 08:00:01',77.0627,15.5929,6.64484,'sth20185048c'
'2021-05-04 08:10:01',39.1429,15.4585,6.92009,'sth40154c162'
'2021-05-04 08:20:01',38.2598,11.9056,7.02658,'sth401d353ec'
'2021-05-04 08:30:01',36.8615,15.6912,6.99765,'sth401392a4d'
'2021-05-04 08:40:01',37.1769,9.86634,5.73103,'sth2014950ae'
'2021-05-04 08:50:01',38.9632,19.6694,6.43025,'sth401c3d8ce'
'2021-05-04 09:00:01',54.8899,15.1673,6.3947,'sth401d390e5'
'2021-05-04 09:10:01',41.8396,14.8749,5.47103,'sth401275138'
'2021-05-04 09:20:01',43.1733,8.73634,5.84581,'sth401a2b047'
'2021-05-04 09:30:01',40.4619,15.2836,6.1151,'sth401286f28'
'2021-05-04 09:40:01',41.5655,10.6436,6.26884,'sth201359a05'
'2021-05-04 09:50:01',40.3701,12.0677,6.90617,'sth2012cf1de'
'2021-05-04 10:00:01',40.725,14.471,6.55567,'sth401ce331c'
'2021-05-04 10:10:01',43.423,12.6897,4.87367,'sth4018ea84a'
'2021-05-04 10:20:01',35.6664,15.99,6.86128,'sth2016c4150'
'2021-05-04 10:30:01',34.8621,19.8114,6.95526,'sth2019ef20c'
'2021-05-04 10:40:02',37.5532,15.7792,7.05381,'sth20180bfbc'
'2021-05-04 10:50:01',42.0832,18.6448,6.50021,'sth401020722'
'2021-05-04 11:00:01',45.3929,15.5917,6.37393,'sth40177aa01'
'2021-05-04 11:10:01',73.0043,18.4168,3.53417,'sth201f2e845'
'2021-05-04 11:20:01',71.1018,17.6424,5.45129,'sth201f4d977'
'2021-05-04 11:30:01',45.8403,14.5968,5.60646,'sth4010444e9'
'2021-05-04 11:40:01',37.6895,19.2263,7.20531,'sth20109b258'
'2021-05-04 11:50:01',48.9503,19.1238,6.14604,'sth201009493'
'2021-05-04 12:00:01',68.9763,14.4031,6.51103,'sth40196c2d2'
'2021-05-04 17:20:01',34.9938,12.8218,6.50357,'sth2080a8a40'
'2021-05-04 17:30:01',80.5293,20.439,6.75527,'sth208d74463'
'2021-05-04 17:40:01',90.9824,2.95001,2.0735,'sth208f50c9e'
'2021-05-04 17:50:01',40.2546,4.81952,5.97715,'sth4020e473b'
'2021-05-04 18:00:01',39.3306,12.5029,7.5034,'sth208699c5e'
'2021-05-04 18:10:01',42.9624,11.6989,6.05896,'sth2084d9f8e'
'2021-05-04 18:20:01',43.1331,18.0086,6.76249,'sth208c9923c'
'2021-05-04 18:30:01',46.4141,11.9392,6.19521,'sth402803362'
'2021-05-04 18:40:01',34.9476,10.4967,7.32736,'sth20800501d'
'2021-05-04 18:50:01',39.2522,5.91079,7.21461,'sth208c5e857'
'2021-05-04 19:00:01',35.523,9.66024,5.8118,'sth4025a2fcd'
'2021-05-04 19:10:01',40.3284,9.3545,6.91234,'sth402fb29a2'
'2021-05-04 19:20:01',51.3763,11.9411,4.45523,'sth208069bdd'
'2021-05-04 19:30:01',43.5492,3.59313,4.44297,'sth402567aac'
'2021-05-04 19:40:01',89.7797,4.78613,5.34347,'sth2082728c9'
'2021-05-04 19:50:01',40.0325,8.8147,5.44702,'sth208db1e1d'
'2021-05-04 20:00:01',43.1472,7.98457,6.70082,'sth208675d94'
'2021-05-04 20:10:01',40.6857,2.88917,5.38331,'sth4021c0f0d'
'2021-05-04 20:20:01',221.147,1.77656,0.527884,'sth2086ddbe0'
'2021-05-04 20:30:01',259.473,1.02404,1.92945,'sth20817b5bf'
'2021-05-04 20:40:01',102.902,1.26628,3.72113,'sth20851f42f'
'2021-05-04 20:50:01',106.245,3.29089,2.60402,'sth20826cd7b'
'2021-05-04 21:00:01',116.478,1.52778,3.24636,'sth20802fd35'
'2021-05-04 21:10:01',48.1388,8.57482,2.95474,'sth208a4e887'
'2021-05-04 21:20:01',215.347,0.563357,0.417812,'sth402baf155'
'2021-05-04 21:30:01',91.0116,1.73939,1.84561,'sth208d0fa6f'
'2021-05-04 21:40:01',91.4692,2.64402,1.25609,'sth20826cfe0'
'2021-05-04 21:50:01',200.958,6.35135,4.06779,'sth20884e46b'
'2021-05-04 22:00:01',116.46,2.24849,2.28251,'sth402e61445'
'2021-05-04 22:10:01',39.4625,5.75417,5.22755,'sth402efeef4'
'2021-05-04 22:20:01',46.0967,5.68551,4.44865,'sth2087a17b7'
'2021-05-04 22:30:01',38.3887,7.97611,3.42449,'sth4028a44db'
'2021-05-04 22:40:01',35.2629,8.49834,6.76965,'sth208a56ad8'
'2021-05-04 22:50:01',37.7132,6.8487,6.2656,'sth208c2ddc2'
'2021-05-04 23:00:01',45.2912,11.4513,6.81883,'sth4026c3087'
'2021-05-04 23:10:01',39.5977,6.35183,6.56752,'sth40269e4ce'
'2021-05-04 23:20:01',41.1342,11.1557,8.34137,'sth208811759'
'2021-05-04 23:30:01',38.723,11.0837,7.92592,'sth402d89518'
'2021-05-04 23:40:01',34.7165,10.6533,7.50201,'sth208853646'
'2021-05-04 23:50:01',34.9623,4.32491,6.09898,'sth402f0275d'
'2021-05-05 00:00:01',54.3441,12.0333,7.12546,'sth2082b82a4'
'2021-05-05 00:10:01',36.1152,12.7708,7.18385,'sth402e0b628'
'2021-05-05 00:20:01',39.8436,11.8549,6.02113,'sth4029b1d95'
'2021-05-05 00:30:01',36.7355,17.1071,7.25753,'sth40262d9a2'
'2021-05-05 00:40:01',41.7195,15.7162,7.01095,'sth402d0aa37'
'2021-05-05 00:50:01',38.6423,13.7853,6.27879,'sth402a3fcbb'
'2021-05-05 01:00:01',34.9669,12.4083,7.56633,'sth402b17da1'
'2021-05-05 01:10:01',45.312,15.948,8.27614,'sth208f137c9'
'2021-05-05 01:20:01',35.8662,17.8491,6.45824,'sth402336c1d'
'2021-05-05 01:30:01',35.803,18.0828,7.60672,'sth402c08850'
'2021-05-05 01:40:01',35.1565,18.1738,6.58779,'sth208f59b7e'
'2021-05-05 01:50:01',42.5771,22.04,5.55682,'sth20852a6bf'
'2021-05-05 02:00:01',38.7911,19.7142,6.43992,'sth402f5219b'
'2021-05-05 02:10:01',68.6062,22.1176,7.78614,'sth208ed8090'
'2021-05-05 02:20:01',39.8468,12.6339,5.91799,'sth402417272'
'2021-05-05 02:30:01',46.1146,10.5656,7.37902,'sth208f0b417'
'2021-05-05 02:40:01',44.9474,20.6275,6.3086,'sth4026ee66d'
'2021-05-05 02:50:01',39.5827,8.35815,6.03558,'sth208b39678'
'2021-05-05 03:00:01',36.51,21.7858,6.60392,'sth208a85bbf'
'2021-05-05 03:10:01',42.365,16.9568,7.023,'sth402403111'
'2021-05-05 03:20:01',39.1071,21.2485,8.52406,'sth20860ddd3'
'2021-05-05 03:30:01',40.2638,18.4823,6.9366,'sth4024c8ad2'
'2021-05-05 03:40:01',40.5324,19.0226,6.76027,'sth40230d576'
'2021-05-05 03:50:01',43.7041,19.4122,6.79504,'sth40276a166'
'2021-05-05 04:00:01',43.2343,23.8444,7.65008,'sth4023686fc'
'2021-05-05 04:10:01',38.2667,24.0667,7.14446,'sth208b16b87'
'2021-05-05 04:20:01',34.8129,24.3182,7.62834,'sth2088b2ceb'
'2021-05-05 04:30:01',34.9754,23.7483,6.96133,'sth4021d530e'
'2021-05-05 04:40:01',42.6699,20.9118,6.85341,'sth208e16a80'
'2021-05-05 04:50:01',34.9906,27.1368,7.37651,'sth208075e20'
'2021-05-05 05:00:01',37.7398,23.7766,6.49177,'sth208e4d120'
'2021-05-05 05:10:01',35.2452,20.8432,7.20851,'sth4026bd550'
'2021-05-05 05:20:01',36.2896,22.0295,6.58294,'sth208522806'
'2021-05-05 05:30:01',53.0733,21.466,6.83334,'sth208a3d1b5'
'2021-05-05 05:40:01',34.9379,11.4764,6.37383,'sth400003870'
'2021-05-05 05:50:01',35.9754,22.6691,7.01299,'sth208e7d960'
'2021-05-05 06:00:01',34.7047,19.1605,6.62892,'sth400284d40'
'2021-05-05 06:10:01',40.2277,23.3045,6.82169,'sth208059caf'
'2021-05-05 06:20:01',34.9338,15.5163,7.28895,'sth208ab968c'
'2021-05-05 06:30:01',38.4672,16.5556,7.29893,'sth400e3d9af'
'2021-05-05 06:40:01',35.8433,18.8223,8.03943,'sth208ae6f12'
'2021-05-05 06:50:01',34.9872,18.2716,6.74051,'sth4007b06ea'
'2021-05-05 07:00:01',37.1253,12.0231,5.88623,'sth208ee2721'
'2021-05-05 07:10:01',34.9507,7.02681,6.17546,'sth2082acc9f'
'2021-05-05 07:20:01',34.9549,16.1692,6.69583,'sth208dfb1f1'
'2021-05-05 07:30:01',43.1162,11.2868,6.95879,'sth4008bae3c'
'2021-05-05 07:40:01',39.8438,14.8649,6.96986,'sth4002428e8'
'2021-05-05 07:50:01',40.8737,13.6412,6.09563,'sth40077be5a'
'2021-05-05 08:00:01',43.665,13.5394,6.15669,'sth400168208'
'2021-05-05 08:10:01',35.502,22.1293,6.39345,'sth208d89d0d'
'2021-05-05 08:20:01',34.6877,21.0612,9.08445,'sth4001ff6f6'
'2021-05-05 08:30:01',34.543,19.537,4.94434,'sth208930aa8'
'2021-05-05 08:40:01',36.4412,11.4563,5.43502,'sth400ada0c4'
'2021-05-05 08:50:01',40.2309,12.879,6.22759,'sth4002e2c14'
'2021-05-05 09:00:01',46.6746,12.0525,5.09801,'sth2082dca19'
'2021-05-05 09:10:01',36.6643,14.7601,5.89416,'sth2087d4974'
'2021-05-05 09:20:01',40.1249,18.4102,7.24467,'sth2083bfe20'
'2021-05-05 09:30:01',39.6638,14.7714,6.38906,'sth20899e451'
'2021-05-05 09:40:01',152.958,10.7038,6.11944,'sth400ca2d91'
'2021-05-05 09:50:01',40.642,9.4055,6.91028,'sth208bd10a6'
'2021-05-05 10:00:01',43.68,16.7909,5.22367,'sth208c31338'
'2021-05-05 10:10:01',35.2498,17.5435,7.14584,'sth208765634'
'2021-05-05 10:20:01',34.958,15.7317,7.43202,'sth400f88427'
'2021-05-05 10:30:01',45.1304,13.6823,4.13152,'sth208d8b9a7'
'2021-05-05 10:40:01',78.2714,15.8526,5.43116,'sth40001521b'
'2021-05-05 10:50:01',94.9794,17.9412,5.54756,'sth4009e08d7'
'2021-05-05 11:00:01',42.7943,20.9063,6.20731,'sth400ce1615'
'2021-05-05 11:10:02',34.9833,17.8286,5.48291,'sth208541ae0'
'2021-05-05 11:20:01',124.984,3.96316,5.25957,'sth208a49ea6'
'2021-05-05 11:30:01',39.9333,9.62984,6.03579,'sth208f434fe'
'2021-05-05 11:40:01',38.3021,15.9115,6.03125,'sth20815328d'
'2021-05-05 11:50:01',47.9382,18.9754,5.28901,'sth208608432'
'2021-05-05 12:00:01',35.4316,19.2865,6.48563,'sth400546d3a'
'2021-05-05 12:10:01',41.139,17.6596,7.36536,'sth4006e53c0'
'2021-05-05 12:20:01',69.4188,6.38713,6.89247,'sth2087dbaad'
'2021-05-05 12:30:01',39.7854,17.4116,8.13327,'sth400043d63'
'2021-05-05 12:40:01',34.6888,21.6217,7.10116,'sth208380b4f'
'2021-05-05 12:50:01',42.8652,21.4964,6.66377,'sth208fdb678'
'2021-05-05 13:00:01',37.5018,18.2258,7.44996,'sth208f1a752'
'2021-05-05 13:10:01',34.954,15.459,7.71307,'sth2082adfd1'
'2021-05-05 13:20:01',39.4924,16.8565,5.54487,'sth208a006a8'
'2021-05-05 13:30:01',39.954,14.1813,6.623,'sth40084dc46'
'2021-05-05 13:40:01',38.0328,17.1419,6.30445,'sth400621fee'
'2021-05-05 13:50:01',43.4798,16.7145,5.99109,'sth208366feb'
'2021-05-05 14:00:01',46.0137,15.3915,6.53794,'sth40077dc69'
'2021-05-05 14:10:01',48.0753,11.2951,5.56475,'sth208566f94'
'2021-05-05 14:20:01',39.9863,9.56556,8.24677,'sth400e38f94'
'2021-05-05 14:30:01',37.9329,7.75436,5.74944,'sth208b6e213'
'2021-05-05 14:40:01',34.9548,16.1135,7.8917,'sth400da1e0f'
'2021-05-05 14:50:01',43.6769,15.8888,6.8842,'sth20842c4b2'
'2021-05-05 15:00:01',35.0014,5.41313,6.85163,'sth4000f8886'
'2021-05-05 15:10:01',36.6991,10.5272,6.04001,'sth40089ae8a'
'2021-05-05 15:20:01',50.5355,10.3461,6.77728,'sth208df2c63'
'2021-05-05 15:30:01',35.1406,19.1336,5.65578,'sth400b91110'
'2021-05-05 15:40:01',47.2109,18.0478,6.14714,'sth208f2af3f'
'2021-05-05 15:50:01',34.8176,17.7462,6.5221,'sth40067d5d1'
'2021-05-05 16:00:01',78.1366,6.4523,6.33405,'sth208c372ca'
'2021-05-05 16:10:01',41.4128,14.1942,8.10599,'sth2084c0c66'
'2021-05-05 16:20:01',36.392,12.0403,6.17342,'sth208349554'
'2021-05-05 16:30:01',34.9491,5.95858,6.03661,'sth208e87991'
'2021-05-05 16:40:01',36.2851,5.39283,6.70596,'sth40088f459'
'2021-05-05 16:50:01',39.9738,7.13856,7.11753,'sth208e7bb69'
'2021-05-05 17:00:01',81.311,5.97068,6.66558,'sth2081fb713'
'2021-05-05 17:10:01',35.2321,11.6623,3.49806,'sth208f4304e'
'2021-05-05 17:20:01',37.1321,9.18247,6.55085,'sth20801d5b2'
'2021-05-05 17:30:01',36.8274,14.3236,6.19217,'sth400c71641'
'2021-05-05 17:40:01',46.999,8.07759,7.8406,'sth4006a85d1'
'2021-05-05 17:50:01',35.0514,9.12113,6.16349,'sth400111079'
'2021-05-05 18:00:01',47.7102,6.62283,5.75913,'sth20869aba2'
'2021-05-05 18:10:01',40.9876,11.0646,6.71401,'sth400208602'
'2021-05-05 18:20:01',34.9723,12.3699,6.33618,'sth4004bd84d'
'2021-05-05 18:30:01',35.5174,10.2986,6.23351,'sth208289804'
'2021-05-05 18:40:01',92.2973,3.17399,6.77569,'sth40019c4c5'
'2021-05-05 18:50:01',34.9776,3.27303,6.47947,'sth4004e7c8a'
'2021-05-05 19:00:01',55.734,7.08879,5.94309,'sth400bc22cb'
'2021-05-05 19:10:01',35.1415,3.25797,5.80185,'sth400f20366'
'2021-05-05 19:20:01',40.5197,3.26943,8.096,'sth2089dd1ef'
'2021-05-05 19:30:01',40.8451,2.59929,5.76754,'sth208cc34d5'
'2021-05-05 19:40:01',42.8718,2.70864,5.44088,'sth40091fc41'
'2021-05-05 19:50:01',84.1078,1.52651,3.22057,'sth2089b5eb7'
'2021-05-05 20:00:01',63.8793,1.78759,3.96242,'sth400933131'
'2021-05-05 20:10:01',70.6871,3.65261,4.68403,'sth4003c9c40'
'2021-05-05 20:20:01',68.9856,1.6461,3.37226,'sth400a6064e'
'2021-05-05 20:30:01',37.4799,3.8166,4.6492,'sth208dfa0d3'
'2021-05-05 20:40:01',57.2113,4.81248,6.00381,'sth20812f86b'
'2021-05-05 20:50:01',59.5546,3.90403,3.8736,'sth4005fc64f'
'2021-05-05 21:00:01',40.6836,1.78797,1.78728,'sth2081b192a'
'2021-05-05 21:10:01',64.2485,3.03327,0.94443,'sth4003b9643'
'2021-05-05 21:20:01',64.0978,2.62707,2.33142,'sth400005689'
'2021-05-05 21:30:02',119.206,0.607551,3.49955,'sth400baf40d'
'2021-05-05 21:40:01',35.0996,1.36985,2.41273,'sth400548801'
'2021-05-05 21:50:01',39.9837,6.15347,6.54937,'sth208d63d87'
'2021-05-05 22:00:01',45.1708,9.99798,5.8123,'sth400ad8dc4'
'2021-05-05 22:10:01',44.8384,6.82698,6.94763,'sth4008ef0ba'
'2021-05-05 22:20:01',38.5865,8.12959,6.73776,'sth40081c2f1'
'2021-05-05 22:30:01',35.5292,9.82232,6.70588,'sth400b7806b'
'2021-05-05 22:40:01',43.1194,9.13142,6.66145,'sth40070501e'
'2021-05-05 22:50:01',40.2307,9.38646,6.6391,'sth40097757c'
'2021-05-05 23:00:01',35.5678,9.08261,6.58631,'sth4001e46af'
'2021-05-05 23:10:01',39.9386,9.47295,6.5114,'sth40063bee5'
'2021-05-05 23:20:01',35.5279,9.21169,6.79477,'sth400f9d024'
'2021-05-05 23:30:01',34.92,7.40925,6.43637,'sth40064afb6'
'2021-05-05 23:40:01',34.4905,11.0388,5.99364,'sth208dc7c17'
'2021-05-05 23:50:01',37.6846,10.6079,6.64194,'sth400873cab'
'2021-05-06 00:00:01',35.2862,7.02032,6.9909,'sth400a40bfc'
'2021-05-06 00:10:01',35.9737,19.8594,8.02429,'sth2088f46fe'
'2021-05-06 00:20:01',34.9532,19.6084,6.68265,'sth2089e9c59'
'2021-05-06 00:30:01',38.5521,22.218,6.861,'sth20843261d'
'2021-05-06 00:40:01',34.9528,14.4625,7.09992,'sth2080dec53'
'2021-05-06 00:50:01',34.9905,18.7169,7.08615,'sth2082a8b50'
'2021-05-06 01:00:01',36.3808,21.1775,6.9107,'sth400594da9'
'2021-05-06 01:10:01',34.9363,20.7005,7.1036,'sth20856c5ae'
'2021-05-06 01:20:01',34.9838,10.4235,6.87343,'sth4000a0ebf'
'2021-05-06 01:30:01',36.5927,21.8126,7.09641,'sth40030d216'
'2021-05-06 01:40:01',39.9572,20.1747,6.70034,'sth20844ac51'
'2021-05-06 01:50:01',36.7366,21.6754,7.11725,'sth2088c024d'
'2021-05-06 02:00:02',35.6862,22.3031,7.47426,'sth208631d46'
'2021-05-06 02:10:01',38.9788,24.3047,6.70516,'sth400befbff'
'2021-05-06 02:20:01',34.9335,19.9033,6.91991,'sth4009aed46'
'2021-05-06 02:30:01',39.9459,18.0884,6.70986,'sth208e4190e'
'2021-05-06 02:40:01',34.9469,19.8512,6.9933,'sth208874ee2'
'2021-05-06 02:50:01',34.955,22.9588,7.15775,'sth40027b8ee'
'2021-05-06 03:00:01',34.9862,19.4395,5.83706,'sth40046f6d8'
'2021-05-06 03:10:01',40.8419,15.2949,6.79769,'sth208d294c3'
'2021-05-06 03:20:01',35.2698,16.1661,6.57203,'sth2082667d6'
'2021-05-06 03:30:01',37.4091,18.2496,7.2824,'sth208cdae42'
'2021-05-06 03:40:01',34.9759,17.4102,6.7113,'sth40064ee99'
'2021-05-06 03:50:01',35.5098,18.3741,6.98105,'sth208406a33'
'2021-05-06 04:00:01',34.6934,19.4887,6.83135,'sth4001543ef'
'2021-05-06 04:10:01',34.8219,17.2846,6.63,'sth400cf4b6e'
'2021-05-06 04:20:01',34.7955,22.2079,6.36403,'sth208f38530'
'2021-05-06 04:30:01',34.8006,23.6845,7.1862,'sth208789698'
'2021-05-06 04:40:01',34.9492,20.6176,7.14294,'sth208995fc7'
'2021-05-06 04:50:01',34.9613,26.5576,6.96797,'sth400765824'
'2021-05-06 05:00:01',35.4128,27.9612,6.89931,'sth2085dde8b'
'2021-05-06 05:10:01',34.9674,23.5322,6.94891,'sth40082b78d'
'2021-05-06 05:20:01',36.6929,13.8114,7.26369,'sth4007bea0b'
'2021-05-06 05:30:01',34.9249,13.0546,7.44235,'sth20841751d'
'2021-05-06 05:40:01',39.9576,18.5059,6.68288,'sth40099b71c'
'2021-05-06 05:50:01',35.6911,20.1369,7.37207,'sth40047ec70'
'2021-05-06 06:00:02',34.9317,18.13,7.60761,'sth200e5d9bc'
'2021-05-06 06:10:01',37.2929,21.0901,7.36179,'sth400f96511'
'2021-05-06 06:20:01',34.9745,19.0536,6.95533,'sth400b57ec1'
'2021-05-06 06:30:01',35.7861,19.7879,6.80597,'sth200c05d22'
'2021-05-06 06:40:01',34.9491,18.8846,6.89118,'sth40049a7b6'
'2021-05-06 06:50:01',39.9568,6.36162,6.14381,'sth4006994b0'
'2021-05-06 07:00:01',35.9335,14.3914,6.56182,'sth4002f88c9'
'2021-05-06 07:10:01',38.6865,18.5539,6.75103,'sth2002574bb'
'2021-05-06 07:20:01',40.2956,3.47932,5.79931,'sth400ebbff0'
'2021-05-06 07:30:01',39.6805,5.48788,5.7678,'sth4005cfe20'
'2021-05-06 07:40:01',37.3302,18.293,6.84123,'sth40041bdf5'
'2021-05-06 07:50:01',34.9332,17.8696,6.51746,'sth400ade85d'
'2021-05-06 08:00:01',37.8277,16.4051,6.80161,'sth20010dfb2'
'2021-05-06 08:10:01',35.1093,14.3341,7.51887,'sth200f8faaf'
'2021-05-06 08:20:01',42.8187,17.6905,6.39608,'sth400d42a03'
'2021-05-06 08:30:01',35.3816,11.0561,6.37987,'sth20097da42'
'2021-05-06 08:40:01',35.6697,7.21975,7.00821,'sth4000a0201'
'2021-05-06 08:50:01',42.1486,17.7462,5.81101,'sth2006cba2a'
'2021-05-06 09:00:01',87.1117,13.0999,6.52634,'sth400891ce5'
'2021-05-06 09:10:01',35.6121,11.9856,8.26497,'sth2008beea2'
'2021-05-06 09:20:01',36.6889,12.5677,6.60913,'sth40010b548'
'2021-05-06 09:30:01',45.3998,12.1026,6.02749,'sth200004a6d'
'2021-05-06 09:40:01',34.6687,11.5689,6.95387,'sth200364c55'
'2021-05-06 09:50:01',50.111,9.85454,6.60826,'sth200718194'
'2021-05-06 10:00:01',34.6242,16.3251,6.3753,'sth200b2705c'
'2021-05-06 10:10:01',34.9737,17.5499,7.24928,'sth2000a2ac2'
'2021-05-06 10:20:01',35.981,9.00087,6.43955,'sth200dd893e'
'2021-05-06 10:30:01',51.286,12.993,6.46779,'sth40062105b'
'2021-05-06 10:40:01',34.9676,12.8433,5.93415,'sth400ac8d03'
'2021-05-06 10:50:01',34.9577,12.0106,6.76362,'sth4000209ba'
